timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 871 wasm transpiled to rust,157.41019689513425,2.4021045008301978,157.9765492315977,156.93630055113078,157.87261249554666,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 20 wasm transpiled to rust,25.33933051720347,0.6121726671826239,25.204383733479844,25.22369449559116,25.461430021485498,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 5 wasm transpiled to rust,7.108605096939923,0.16269071149704384,7.08404568337518,7.0785460922037595,7.141882313109712,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,"gcd(46368,28657) wasm transpiled to rust",103.98914669545138,1.9834340456748403,103.73523330857675,103.60739990989795,104.3804894097275,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,isqrt 1000000 wasm transpiled to rust,48.60287582961062,1.1679331702633724,48.529946836011234,48.3774247832196,48.83278682299264,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,memsort 100 wasm transpiled to rust,40555.70003271393,2843.649758004387,40163.065299145295,40229.1127172425,41158.27326463856,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,popcount 0xDEADBEEF wasm transpiled to rust,1.7837594230351876,0.012483125150079263,1.778801814234547,1.7814650052323504,1.786341860175258,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,sum_recursive 100 wasm transpiled to rust,0.8024604455928757,0.006444181124020841,0.8005881293352346,0.8013188846846475,0.8038143310326978,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,collatz 27 plain rust,76.15488099664772,13.64798487321396,73.79743647721313,74.33236103185894,79.30093349083351,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,collatz 27 wasm transpiled to rust,95.82283086499805,1.3672553224712167,95.26449306813606,95.58106218367354,96.11127988533993,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,collatz 871 wasm transpiled to rust,149.60657069498794,3.8703193184451568,148.16499686257936,148.93369351948496,150.43841234321533,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,fib 20 wasm transpiled to rust,26.94167330651185,0.3337760045891126,26.846753759975446,26.88440523319057,27.013600356058372,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,fib 5 wasm transpiled to rust,7.63609421841613,0.32392747846836284,7.556290554401951,7.580978681209152,7.706349415545243,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,"gcd(46368,28657) wasm transpiled to rust",94.12078805554836,1.2537142592274952,93.7367810314449,93.90782284168503,94.39168850532124,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,isqrt 1000000 wasm transpiled to rust,42.00030849187694,0.7637821534547109,41.52873672267949,41.85478655841314,42.15266644694544,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,memsort 100 wasm transpiled to rust,42496.183973928084,223.82399231836308,42428.364348023395,42455.15425967112,42541.937330397115,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,popcount 0xDEADBEEF wasm transpiled to rust,1.780576659527478,0.009280012854750087,1.777626245938195,1.7788858374156666,1.7825033542993776,
